entry_time,exit_time,symbol,type,entry_price,exit_price,exit_reason,volume,pnl,pnl_pips,return_r,confluence_score,duration_hours
2022-01-20 16:00:00,2022-01-20 22:00:00,EURUSD,SELL,1.1343400000000001,1.1304015614765326,TP,0.001,0.38684385234675356,39.38438523467536,1.3775778183301808,9.5,6.0
2022-05-26 10:00:00,2022-05-26 15:00:00,EURUSD,BUY,1.06895,1.0691875035953233,SL,0.001,0.016750359532326294,2.3750359532326293,0.07037068600583375,9.5,5.0
2022-07-01 09:00:00,2022-07-01 14:00:00,EURUSD,SELL,1.046,1.0458039990679275,SL,0.001,0.012600093207250425,1.9600093207250424,0.06621632259744892,9.5,5.0
2022-08-18 15:00:00,2022-08-18 19:00:00,EURUSD,SELL,1.0168,1.0127600072513305,TP,0.001,0.39699927486693964,40.39992748669396,1.3804098252419845,9.5,4.0
2022-10-13 16:00:00,2022-10-13 20:00:00,EURUSD,SELL,0.96922,0.9751188936142984,SL,0.001,-0.5968893614298406,-58.98893614298406,-1.0172446688370722,9.5,4.0
2022-11-25 21:00:00,2022-11-28 03:00:00,EURUSD,BUY,1.04128,1.0358494559991587,SL,0.001,-0.5500544000841309,-54.305440008413086,-1.0187598113783896,9.5,54.0
2023-04-21 17:00:00,2023-04-24 15:00:00,EURUSD,BUY,1.09724,1.1021498843482542,TP,0.001,0.4839884348254234,49.09884348254234,1.4001879194978213,9.5,70.0
2023-06-20 09:00:00,2023-06-20 14:00:00,EURUSD,BUY,1.09217,1.0922166746211197,SL,0.001,-0.0023325378880375497,0.46674621119624504,0.03182187945220365,9.5,5.0
2023-07-03 17:00:00,2023-07-05 05:00:00,EURUSD,BUY,1.09072,1.087412509822752,SL,0.001,-0.33774901772478516,-33.07490177247851,-1.0311770245500151,9.5,36.0
2023-08-24 13:00:00,2023-08-24 17:00:00,EURUSD,SELL,1.08529,1.083739678637919,SL,0.001,0.14803213620811084,15.503213620811085,0.751524592822914,9.5,4.0
2023-11-24 12:00:00,2023-11-24 16:00:00,EURUSD,BUY,1.091,1.0922615252958918,SL,0.001,0.11915252958918521,12.615252958918521,0.7412423696854469,9.5,4.0
2023-12-18 10:00:00,2023-12-19 09:00:00,EURUSD,BUY,1.09183,1.093558080599159,TP,0.001,0.16580805991588543,17.280805991588544,1.2473630232569815,9.5,23.0
