entry_time,exit_time,symbol,type,entry_price,exit_price,exit_reason,volume,pnl,pnl_pips,return_r,confluence_score,duration_hours
2022-01-04 19:15:00,2022-01-04 23:15:00,GBPUSD,BUY,1.35419,1.352822857142857,SL,0.001,-0.14371428571429,-13.671428571429,-1.0789177001127275,8.0,4.0
2022-01-06 11:30:00,2022-01-06 15:30:00,GBPUSD,SELL,1.3509499999999999,1.3521342857142855,SL,0.001,-0.12542857142856378,-11.842857142856378,-1.0922266139657397,8.0,4.0
2022-01-11 12:45:00,2022-01-11 16:45:00,GBPUSD,BUY,1.3605099999999999,1.3594107142857144,SL,0.001,-0.11692857142855251,-10.99285714285525,-1.1000714796283129,8.0,4.0
2022-01-11 20:15:00,2022-01-12 00:45:00,GBPUSD,BUY,1.3615899999999999,1.3628792857142855,TP,0.001,0.12192857142856595,12.892857142856595,1.1797385620913605,8.0,4.5
2022-01-13 18:30:00,2022-01-13 22:30:00,GBPUSD,BUY,1.37358,1.3724157142857143,SL,0.001,-0.12342857142857289,-11.642857142857288,-1.0939597315436116,8.0,4.0
2022-01-14 21:00:00,2022-01-17 05:45:00,GBPUSD,SELL,1.36721,1.368167142857143,SL,0.001,-0.10271428571428787,-9.571428571428786,-1.1166666666666494,8.0,56.75
2022-01-17 16:15:00,2022-01-17 21:45:00,GBPUSD,SELL,1.36558,1.3644578571428572,TP,0.001,0.10521428571428493,11.221428571428493,1.1433770014554596,8.0,5.5
2022-01-19 14:45:00,2022-01-19 23:00:00,GBPUSD,BUY,1.36247,1.3614028571428571,SL,0.001,-0.11371428571429332,-10.671428571429331,-1.1033973412112053,8.0,8.25
2022-01-20 19:15:00,2022-01-20 23:15:00,GBPUSD,BUY,1.3638299999999999,1.3626221428571428,SL,0.001,-0.1277857142857094,-12.078571428570939,-1.0902643455834877,8.0,4.0
2022-01-21 19:00:00,2022-01-24 08:00:00,GBPUSD,SELL,1.35581,1.354465,TP,0.001,0.12749999999999295,13.449999999999296,1.190265486725522,8.0,61.0
2022-01-28 17:30:00,2022-01-28 21:30:00,GBPUSD,BUY,1.34108,1.33949,SL,0.001,-0.16599999999999804,-15.899999999999803,-1.0671140939597246,8.0,4.0
2022-02-02 16:30:00,2022-02-02 20:30:00,GBPUSD,BUY,1.35643,1.3575350000000002,TP,0.001,0.10350000000001336,11.050000000001337,1.1391752577321959,8.0,4.0
2022-02-03 15:45:00,2022-02-04 12:00:00,GBPUSD,BUY,1.35815,1.355492857142857,SL,0.001,-0.27271428571429135,-26.571428571429134,-1.0391061452513912,8.0,20.25
2022-02-04 17:15:00,2022-02-07 10:00:00,GBPUSD,SELL,1.35331,1.3550057142857141,SL,0.001,-0.1765714285714134,-16.95714285714134,-1.0626678603401956,8.0,64.75
2022-02-07 14:30:00,2022-02-07 18:30:00,GBPUSD,SELL,1.35143,1.3525071428571427,SL,0.001,-0.11471428571427766,-10.771428571427766,-1.1023391812865457,8.0,4.0
2022-02-10 13:30:00,2022-02-10 17:30:00,GBPUSD,BUY,1.35639,1.3574028571428571,TP,0.001,0.09428571428571486,10.128571428571487,1.1147798742137789,8.0,4.0
2022-02-10 20:15:00,2022-02-11 00:15:00,GBPUSD,BUY,1.36091,1.3591650000000002,SL,0.001,-0.18149999999998856,-17.449999999998855,-1.0607902735562282,8.0,4.0
2022-02-14 07:15:00,2022-02-14 11:15:00,GBPUSD,SELL,1.35432,1.3538857142857144,TP,0.002,0.07285714285712187,4.342857142856094,0.8306010928961262,8.0,4.0
2022-02-14 12:15:00,2022-02-14 16:15:00,GBPUSD,SELL,1.35193,1.3532778571428572,SL,0.001,-0.1417857142857123,-13.478571428571229,-1.0801373783628996,8.0,4.0
2022-02-15 12:30:00,2022-02-15 16:30:00,GBPUSD,BUY,1.35528,1.3539314285714286,SL,0.001,-0.14185714285714768,-13.485714285714767,-1.0800915331807655,8.0,4.0
2022-02-22 20:30:00,2022-02-23 00:30:00,GBPUSD,BUY,1.35878,1.3575078571428574,SL,0.001,-0.13421428571427219,-12.721428571427218,-1.0853138330286407,8.0,4.0
2022-02-25 13:30:00,2022-02-25 17:30:00,GBPUSD,SELL,1.33859,1.3399164285714285,SL,0.001,-0.13964285714285063,-13.264285714285062,-1.0815375655212527,8.0,4.0
2022-02-28 07:30:00,2022-02-28 11:30:00,GBPUSD,SELL,1.33523,1.336087857142857,SL,0.001,-0.09278571428570215,-8.578571428570214,-1.131950989632427,8.0,4.0
2022-03-03 20:30:00,2022-03-04 02:30:00,GBPUSD,SELL,1.33451,1.3324557142857145,TP,0.001,0.1984285714285564,20.54285714285564,1.2816399286987592,8.0,6.0
2022-03-04 20:30:00,2022-03-07 01:00:00,GBPUSD,SELL,1.32315,1.3213367857142857,TP,0.001,0.17432142857143484,18.132142857143485,1.2573055968302724,8.0,52.5
2022-03-09 13:45:00,2022-03-09 18:00:00,GBPUSD,BUY,1.3151599999999999,1.3169367857142855,TP,0.001,0.17067857142856335,17.767857142856336,1.2531486146095197,8.0,4.25
2022-03-10 14:15:00,2022-03-10 18:15:00,GBPUSD,SELL,1.31607,1.3142492857142858,TP,0.001,0.17507142857142866,18.207142857142866,1.258144126357441,8.0,4.0
2022-03-11 15:45:00,2022-03-11 19:45:00,GBPUSD,BUY,1.30946,1.307742142857143,SL,0.001,-0.17878571428571044,-17.178571428571043,-1.0618101545253806,8.0,4.0
2022-03-14 16:15:00,2022-03-14 20:15:00,GBPUSD,BUY,1.30545,1.30397,SL,0.001,-0.1549999999999926,-14.799999999999258,-1.0724637681159375,8.0,4.0
2022-03-16 15:15:00,2022-03-16 20:00:00,GBPUSD,BUY,1.30826,1.3067671428571428,SL,0.001,-0.15628571428571847,-14.928571428571846,-1.071794871794861,8.0,4.75
2022-03-17 16:30:00,2022-03-17 20:30:00,GBPUSD,SELL,1.31275,1.315027857142857,SL,0.001,-0.23478571428569983,-22.778571428569983,-1.04591669399803,8.0,4.0
2022-03-17 20:45:00,2022-03-18 02:00:00,GBPUSD,BUY,1.31538,1.3167550000000001,TP,0.001,0.1305000000000126,13.750000000001261,1.1956521739131694,8.0,5.25
2022-03-22 17:00:00,2022-03-22 21:00:00,GBPUSD,BUY,1.32388,1.3257275,TP,0.001,0.17775000000000019,18.47500000000002,1.2610921501706072,8.0,4.0
2022-03-23 07:00:00,2022-03-23 11:00:00,GBPUSD,BUY,1.32803,1.3272485714285716,SL,0.001,-0.08514285714284886,-7.814285714284885,-1.146750524109014,8.0,4.0
2022-03-25 08:15:00,2022-03-25 12:15:00,GBPUSD,BUY,1.3214,1.3206235714285715,SL,0.001,-0.08464285714284558,-7.764285714284558,-1.1478352692713898,8.0,4.0
2022-03-25 12:30:00,2022-03-25 16:30:00,GBPUSD,SELL,1.31772,1.3190421428571428,SL,0.001,-0.13921428571428274,-13.221428571428273,-1.0818234950321373,8.0,4.0
2022-03-28 19:00:00,2022-03-29 01:30:00,GBPUSD,SELL,1.30891,1.3102514285714286,SL,0.001,-0.14114285714286046,-13.414285714286045,-1.0805523590333599,8.0,6.5
2022-03-29 21:45:00,2022-03-30 04:15:00,GBPUSD,SELL,1.30929,1.3105657142857143,SL,0.001,-0.1345714285714269,-12.75714285714269,-1.0850546780072814,8.0,6.5
2022-03-31 19:30:00,2022-04-01 05:45:00,GBPUSD,BUY,1.31402,1.3122064285714286,SL,0.001,-0.18835714285714145,-18.135714285714144,-1.058357649020419,8.0,10.25
2022-04-01 07:30:00,2022-04-01 11:30:00,GBPUSD,SELL,1.31292,1.3123957142857143,TP,0.001,0.04542857142857549,5.242857142857549,0.8995098039215219,8.0,4.0
2022-04-01 19:15:00,2022-04-04 00:00:00,GBPUSD,SELL,1.3108199999999999,1.3094010714285713,TP,0.001,0.1348928571428557,14.189285714285571,1.20321017565122,8.0,52.75
2022-04-06 13:45:00,2022-04-06 18:30:00,GBPUSD,BUY,1.30839,1.3070514285714285,SL,0.001,-0.14085714285714113,-13.385714285714112,-1.0807381776239824,8.0,4.75
2022-04-08 18:15:00,2022-04-08 22:15:00,GBPUSD,SELL,1.30158,1.3029585714285714,SL,0.001,-0.14485714285714513,-13.785714285714512,-1.0782122905027827,8.0,4.0
2022-04-14 19:00:00,2022-04-18 03:15:00,GBPUSD,SELL,1.30654,1.3042317857142858,TP,0.001,0.22382142857142606,23.082142857142607,1.3024989923417603,8.0,80.25
2022-04-18 09:15:00,2022-04-18 13:15:00,GBPUSD,SELL,1.30248,1.3019364285714286,TP,0.001,0.04735714285715321,5.435714285715321,0.9124700239810362,8.0,4.0
