entry_time,exit_time,symbol,type,entry_price,exit_price,exit_reason,volume,pnl,pnl_pips,return_r,confluence_score,duration_hours
2023-04-06 16:00:00,2023-05-17 12:00:00,EURUSD,BUY,1.09347,1.0821406102197377,SL,0.001,-1.139938978026221,-113.29389780262211,-1.008905203395447,9.5,980.0
2023-05-22 08:00:00,2023-05-30 08:00:00,EURUSD,SELL,1.08087,1.0674725321670109,TP,0.001,1.332746783298912,133.9746783298912,1.4618111490510182,9.5,192.0
2023-06-07 16:00:00,2023-06-08 12:00:00,EURUSD,SELL,1.06917,1.0757082456240845,SL,0.001,-0.660824562408456,-65.3824562408456,-1.0155321815660314,9.5,20.0
2023-06-12 12:00:00,2023-06-14 16:00:00,EURUSD,BUY,1.07666,1.0862219160222704,TP,0.001,0.9491916022270411,95.61916022270411,1.4470334495550086,9.5,52.0
2023-06-29 08:00:00,2023-06-29 16:00:00,EURUSD,BUY,1.09149,1.0870597239052675,SL,0.001,-0.4500276094732566,-44.30276094732566,-1.0230932157239652,9.5,8.0
2023-07-03 08:00:00,2023-07-07 20:00:00,EURUSD,SELL,1.0884800000000001,1.0951613975803065,SL,0.001,-0.6751397580306392,-66.81397580306391,-1.0151943411380009,9.5,108.0
2023-07-19 08:00:00,2023-07-24 08:00:00,EURUSD,BUY,1.12326,1.1093189707800493,SL,0.001,-1.4011029219950661,-139.4102921995066,-1.0072248962422423,9.5,120.0
2023-07-27 12:00:00,2023-08-03 08:00:00,EURUSD,SELL,1.10577,1.0914834228186534,TP,0.001,1.4216577181346517,142.86577181346516,1.4641309581130058,9.5,164.0
2023-08-16 12:00:00,2023-09-05 08:00:00,EURUSD,SELL,1.09006,1.0758426445529194,TP,0.001,1.4147355447080583,142.1735544708058,1.4639605141848064,9.5,476.0
2023-09-12 12:00:00,2023-09-25 16:00:00,EURUSD,SELL,1.07056,1.0585514091239954,TP,0.001,1.193859087600459,120.08590876004587,1.4575194287708575,9.5,316.0
2023-10-17 08:00:00,2023-10-17 16:00:00,EURUSD,SELL,1.05342,1.0588859352527276,SL,0.001,-0.5535935252727539,-54.65935252727538,-1.018636080252582,9.5,8.0
2023-10-18 16:00:00,2023-10-19 16:00:00,EURUSD,SELL,1.05351,1.05978291506925,SL,0.001,-0.6342915069249985,-62.72915069249984,-1.016199801694686,9.5,24.0
2023-10-19 20:00:00,2023-10-24 04:00:00,EURUSD,BUY,1.05822,1.067956602823951,TP,0.001,0.9666602823951168,97.36602823951168,1.4479507611072835,9.5,104.0
2023-11-09 16:00:00,2023-11-14 16:00:00,EURUSD,BUY,1.07051,1.0815189753000884,TP,0.001,1.0938975300088376,110.08975300088375,1.4537810422040711,9.5,120.0
2023-11-24 12:00:00,2023-12-01 16:00:00,EURUSD,BUY,1.09222,1.0834779626048898,SL,0.001,-0.8812037395110147,-87.42037395110147,-1.0115713454395108,9.5,172.0
2023-12-18 16:00:00,2023-12-27 16:00:00,EURUSD,BUY,1.09278,1.1085658556536442,TP,0.001,1.57158556536441,157.85855653644097,1.4674637644715558,9.5,216.0
2023-12-29 16:00:00,2023-12-29 20:00:00,EURUSD,BUY,1.10643,1.10331,END_OF_DATA,0.001,-0.31900000000000117,-31.200000000000117,-0.3176501108078525,9.5,4.0
