time,open,high,low,close,tick_volume,spread,real_volume,Returns,Log_Returns,SMA_20,SMA_50,SMA_200,Dist_SMA20,Dist_SMA200,RSI_14,Momentum_10,ATR_14,Rel_Vol,Vol_SMA_20,Rel_Volume,Target_Return,Target_Class
2025-10-06 17:20:00,3948.76,3949.87,3944.66,3946.71,1597,27,0,-0.0005216814349784382,-0.0005218175580822283,3939.6595,3938.5425999999993,3926.704,0.0017864246422969585,0.005069032181234461,68.57915289876826,18.2800000000002,5.6535714285714675,0.0014324770324071106,1546.4,1.0327211588204863,0.002141023789434593,1
2025-10-06 17:25:00,3946.74,3949.62,3944.64,3948.07,1422,27,0,0.00034459081108062506,0.0003445314533027895,3940.352,3938.7016,3927.0158,0.0019548792194668033,0.005332782853394199,68.9890305366142,9.960000000000036,5.686428571428613,0.001440305914390731,1557.25,0.913148177877669,0.0023783772830774375,1
2025-10-06 17:30:00,3947.87,3955.22,3946.77,3954.65,1767,27,0,0.0016666371163631677,0.0016652498179258344,3941.2645,3938.9962,3927.3565500000004,0.0033847495985737967,0.006901609497679862,74.23526485948824,9.950000000000273,6.060714285714312,0.0015325539012843897,1583.0,1.1162349968414402,7.838873225196608e-05,0
2025-10-06 17:35:00,3954.64,3956.71,3951.39,3954.67,1701,27,0,5.057337564728925e-06,5.05732477644042e-06,3942.2945,3939.296,3927.6978999999997,0.0031293382254398224,0.00682031623371872,78.03030303030326,11.519999999999982,6.136428571428626,0.0015516916889218634,1602.7,1.0613339988768953,0.00020482113551834047,0
2025-10-06 17:40:00,3954.66,3958.47,3953.63,3957.72,1411,27,0,0.0007712400781860751,0.0007709428253826731,3943.4365,3939.6232,3928.04515,0.0036090223664129862,0.007497966000626593,90.06839945280512,14.239999999999782,6.006428571428581,0.0015176486895052156,1603.85,0.879758082114911,-0.0016676268154391938,-1
2025-10-06 17:45:00,3957.63,3958.67,3954.4,3955.16,1639,27,0,-0.0006468370678066604,-0.0006470463571584116,3944.4315,3939.8556,3928.39085,0.002712532489203904,0.006768158557428797,78.96704043493094,10.5,5.441428571428593,0.001375779632537898,1618.0,1.0129789864029666,-6.826525349168389e-05,0
2025-10-06 17:50:00,3955.1,3957.46,3953.62,3957.46,1512,27,0,0.0005815188260398507,0.0005813498094883614,3945.5875,3940.0744,3928.72685,0.0030000303224795564,0.0072605029488611444,75.37788385043856,11.88000000000011,5.195714285714303,0.0013128911690110077,1630.5,0.9273229070837167,-0.0013619847073628177,-1
2025-10-06 17:55:00,3957.53,3958.31,3954.35,3954.96,1343,27,0,-0.0006317183243798041,-0.0006319179424731815,3946.5724999999998,3940.3232000000003,3929.0552000000002,0.0021207546978984043,0.006549952464753068,72.63319279417418,6.550000000000182,5.052857142857159,0.0012776000624171065,1638.0,0.8199023199023199,-0.001286991524566683,-1
2025-10-06 18:00:00,3954.9,3956.66,3951.63,3955.48,1511,27,0,0.00013148047009314823,0.00013147182729370487,3947.5885000000003,3940.5606,3929.37335,0.0019950802431056972,0.0066001218562602194,72.83105022831072,7.0900000000001455,5.110714285714266,0.001292059190215667,1659.8,0.9103506446559827,-0.0013778353069664462,-1
2025-10-06 18:05:00,3955.56,3958.03,3950.94,3951.12,1449,29,0,-0.0011022682455732458,-0.0011028761900021317,3948.4839999999995,3940.7389999999996,3929.6601,0.000667152604831142,0.005431346048715259,60.964019008825574,2.349999999999909,5.354285714285685,0.0013551311309921452,1668.2,0.8686008871837909,0.00036951547915520244,0
2025-10-06 18:10:00,3951.1,3954.95,3949.6,3954.89,1446,28,0,0.0009541598331612722,0.0009537049120229836,3949.807,3941.0296000000003,3929.9690499999997,0.0012852443430790954,0.0063013004154351135,64.40730424017326,8.179999999999836,5.175714285714256,0.001308687292368247,1645.9,0.8785466917795735,-0.00021745231852210445,0
2025-10-06 18:15:00,3954.95,3957.69,3951.87,3952.07,1402,27,0,-0.0007130413235260091,-0.0007132956583985731,3950.505,3941.3087999999993,3930.2638,0.0003959950102098532,0.005517665425966643,55.665634674923126,4.0,5.005714285714281,0.0012666056739162718,1613.5,0.8689185001549427,0.0012651597770283463,1
2025-10-06 18:20:00,3952.1,3953.06,3948.33,3949.87,1550,27,0,-0.0005566703018925478,-0.0005568253003297395,3950.7634999999996,3941.5712000000003,3930.5451000000003,-0.0002262099765307912,0.004892540767164392,52.146171693735525,-4.7800000000002,5.1649999999999965,0.0013076379728953096,1603.2,0.966816367265469,0.0015342277087599943,1
2025-10-06 18:25:00,3949.74,3950.61,3948.59,3950.03,1360,27,0,4.050766227758906e-05,4.050684186439274e-05,3951.1074999999996,3941.88,3930.82505,-0.0002727827383588018,0.004861975731829955,51.83887915936983,-4.639999999999873,5.06499999999999,0.0012822687422627142,1581.55,0.8599159052827923,0.002356944124475069,1
2025-10-06 18:30:00,3950.04,3952.58,3948.26,3952.58,1260,27,0,0.000645564717229874,0.0006453564299649267,3951.5625,3942.2097999999996,3931.1185000000005,0.00025742679465056426,0.005429744622499591,58.446043165467465,-5.139999999999873,5.001428571428538,0.0012653579614906056,1557.65,0.8089108593072898,0.0024844531925982682,1
2025-10-06 18:35:00,3952.57,3954.25,3951.38,3954.03,990,27,0,0.00036684899483385713,0.0003667817221934493,3952.031,3942.5183999999995,3931.3915,0.000505560150024216,0.005725424440381085,58.55338691159589,-1.1299999999996544,4.8507142857142425,0.001226777309659826,1524.8,0.6492654774396642,0.0021421182944993955,1
2025-10-06 18:40:00,3954.02,3958.06,3953.7,3957.07,1333,27,0,0.0007688358459596589,0.0007685404430818268,3952.6055,3942.8842,3931.591,0.0011282337689249985,0.006438855011410025,53.86581469648571,-0.38999999999987267,4.558571428571407,0.0011520067697997273,1491.35,0.8938210346330506,0.0019281943458164807,1
2025-10-06 18:45:00,3957.07,3958.11,3954.73,3955.93,1421,28,0,-0.0002880919468193355,-0.00028813345327622194,3952.9814999999994,3943.2883999999995,3931.8087000000005,0.0007453367476169756,0.006097504253108457,51.94324491054865,0.9699999999997999,4.419999999999975,0.0011173099625119694,1459.35,0.9737211772364409,-0.0020323918775104755,-1
2025-10-06 18:50:00,3955.95,3959.48,3955.45,3959.34,1132,27,0,0.0008619970525263199,0.0008616257464282255,3953.5289999999995,3943.7524,3932.0566999999996,0.001467668853900045,0.006890870700672462,52.47101891397238,3.8600000000001273,4.362142857142869,0.0011017348490260672,1438.85,0.7867394099454426,-0.0021240913889689628,-1
